quorumCheckOnRead,ongaroLeaseEnabled,leaseGuardEnabled,deferCommitEnabled,inheritLeaseEnabled,size,electionTimeoutMilliseconds,delta,reads,writes,operationType,opsPerSec,p50latencyNanos,p90latencyNanos,p95latencyNanos
True,False,False,False,False,1024,500,500,56250,168750,write,10546.5,5295052.0,6254928.0,6483299.0
True,False,False,False,False,1024,500,500,300000,0,read,19998.4,66010.0,103825.0,109911.0
True,False,False,False,False,1024,500,500,300000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,300000,0,read,19999.5,97827.0,131218.0,140321.0
True,False,False,False,False,1024,500,500,300000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,225000,75000,read,14062.1,100569.0,146647.0,181158.0
True,False,False,False,False,1024,500,500,225000,75000,write,4687.33,4701105.0,5599193.0,5785691.0
True,False,False,False,False,1024,500,500,225000,75000,read,14062.2,105490.0,149907.0,187043.0
True,False,False,False,False,1024,500,500,225000,75000,write,4687.35,4707012.0,5617729.0,5801953.0
True,False,False,False,False,1024,500,500,150000,150000,read,9374.6,100115.0,259335.0,396053.0
True,False,False,False,False,1024,500,500,150000,150000,write,9374.6,5248650.0,6174866.0,6382869.0
True,False,False,False,False,1024,500,500,150000,150000,read,2019.28,5299259569.0,9493863222.0,10010836574.0
True,False,False,False,False,1024,500,500,150000,150000,write,2019.28,5299494518.0,9494307149.0,10010876158.0
True,False,False,False,False,1024,500,500,75000,225000,read,952.686,3451720464.0,6277589888.0,6631086670.0
True,False,False,False,False,1024,500,500,75000,225000,write,2857.95,3451553522.0,6277988666.0,6631014285.0
True,False,False,False,False,1024,500,500,75000,225000,read,4687.24,117694.0,461603.0,658531.0
True,False,False,False,False,1024,500,500,75000,225000,write,14062.0,5744207.0,6690965.0,6997071.0
True,False,False,False,False,1024,500,500,375000,0,read,24999.4,83621.0,117479.0,128123.0
True,False,False,False,False,1024,500,500,375000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,375000,0,read,24999.3,89797.0,127009.0,143455.0
True,False,False,False,False,1024,500,500,375000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,281250,93750,read,17577.6,117562.0,179735.0,252985.0
True,False,False,False,False,1024,500,500,281250,93750,write,5859.16,4848473.0,5757211.0,5944900.0
True,False,False,False,False,1024,500,500,281250,93750,read,17577.6,122002.0,185719.0,257845.0
True,False,False,False,False,1024,500,500,281250,93750,write,5859.16,4865572.0,5776848.0,5962817.0
True,False,False,False,False,1024,500,500,187500,187500,read,11718.3,119072.0,435306.0,611390.0
True,False,False,False,False,1024,500,500,187500,187500,write,11718.3,5540264.0,6456719.0,6692472.0
True,False,False,False,False,1024,500,500,187500,187500,read,11718.2,112156.0,439008.0,614046.0
True,False,False,False,False,1024,500,500,187500,187500,write,11718.2,5541862.0,6467585.0,6718351.0
True,False,False,False,False,1024,500,500,93750,281250,read,5859.01,147820.0,1043185.0,1341388.0
True,False,False,False,False,1024,500,500,93750,281250,write,17577.3,6451989.0,7494001.0,8078413.0
True,False,False,False,False,1024,500,500,93750,281250,read,1453.68,4558198729.0,8413259092.0,8934109985.0
True,False,False,False,False,1024,500,500,93750,281250,write,4360.91,4558081379.0,8413128473.0,8933698350.0
True,False,False,False,False,1024,500,500,450000,0,read,17299.5,359789696.0,472101607.0,487898750.0
True,False,False,False,False,1024,500,500,450000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,450000,0,read,29999.5,91493.0,125832.0,140382.0
True,False,False,False,False,1024,500,500,450000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,337500,112500,read,21093.1,133783.0,247448.0,359205.0
True,False,False,False,False,1024,500,500,337500,112500,write,7030.99,5025051.0,5937143.0,6138961.0
True,False,False,False,False,1024,500,500,337500,112500,read,21093.2,130180.0,233274.0,339068.0
True,False,False,False,False,1024,500,500,337500,112500,write,7031.08,5021904.0,5936786.0,6135618.0
True,False,False,False,False,1024,500,500,225000,225000,read,14061.9,150550.0,644013.0,852745.0
True,False,False,False,False,1024,500,500,225000,225000,write,14062.0,5833057.0,6755001.0,7040063.0
True,False,False,False,False,1024,500,500,225000,225000,read,14061.9,143097.0,639078.0,848075.0
True,False,False,False,False,1024,500,500,225000,225000,write,14062.0,5836995.0,6778765.0,7075611.0
True,False,False,False,False,1024,500,500,112500,337500,read,7030.85,325677.0,1491713.0,1802079.0
True,False,False,False,False,1024,500,500,112500,337500,write,21092.7,7135941.0,8301886.0,10445819.0
True,False,False,False,False,1024,500,500,112500,337500,read,7030.83,319168.0,1486752.0,1828664.0
True,False,False,False,False,1024,500,500,112500,337500,write,21092.7,7095808.0,8346639.0,10485234.0
True,False,False,False,False,1024,500,500,525000,0,read,34999.4,113168.0,149355.0,155912.0
True,False,False,False,False,1024,500,500,525000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,525000,0,read,34999.7,106912.0,143634.0,151819.0
True,False,False,False,False,1024,500,500,525000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,393750,131250,read,24604.0,136618.0,313624.0,443424.0
True,False,False,False,False,1024,500,500,393750,131250,write,8201.42,5169539.0,6104087.0,6310491.0
True,False,False,False,False,1024,500,500,393750,131250,read,24608.5,143874.0,319798.0,445603.0
True,False,False,False,False,1024,500,500,393750,131250,write,8202.89,5178055.0,6080940.0,6283359.0
True,False,False,False,False,1024,500,500,262500,262500,read,16405.6,183643.0,930999.0,1128229.0
True,False,False,False,False,1024,500,500,262500,262500,write,16405.6,6329205.0,7290044.0,7773141.0
True,False,False,False,False,1024,500,500,262500,262500,read,16405.5,181221.0,960099.0,1168182.0
True,False,False,False,False,1024,500,500,262500,262500,write,16405.6,6376150.0,7345951.0,7804780.0
True,False,False,False,False,1024,500,500,131250,393750,read,8202.52,912357.0,2347947.0,2926841.0
True,False,False,False,False,1024,500,500,131250,393750,write,24607.6,8314117.0,11103410.0,13907596.0
True,False,False,False,False,1024,500,500,131250,393750,read,8202.52,840815.0,2239364.0,2722337.0
True,False,False,False,False,1024,500,500,131250,393750,write,24607.6,8213544.0,10773119.0,13778735.0
True,False,False,False,False,1024,500,500,600000,0,read,39998.8,113774.0,147332.0,155281.0
True,False,False,False,False,1024,500,500,600000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,600000,0,read,27045.5,1666182246.0,2969538181.0,3130876890.0
True,False,False,False,False,1024,500,500,600000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,450000,150000,read,2161.28,4867077892.0,8809658098.0,9310705147.0
True,False,False,False,False,1024,500,500,450000,150000,write,720.461,4867071211.0,8810112637.0,9312924584.0
True,False,False,False,False,1024,500,500,450000,150000,read,28124.0,155498.0,414665.0,558466.0
True,False,False,False,False,1024,500,500,450000,150000,write,9374.64,5345445.0,6259592.0,6476491.0
True,False,False,False,False,1024,500,500,300000,300000,read,18748.9,266320.0,1163490.0,1386517.0
True,False,False,False,False,1024,500,500,300000,300000,write,18749.1,6727948.0,7852018.0,8774198.0
True,False,False,False,False,1024,500,500,300000,300000,read,18748.9,269980.0,1187120.0,1424370.0
True,False,False,False,False,1024,500,500,300000,300000,write,18748.9,6775885.0,7938109.0,9091926.0
True,False,False,False,False,1024,500,500,150000,450000,read,944.652,2787804058.0,5129069912.0,5426029442.0
True,False,False,False,False,1024,500,500,150000,450000,write,2833.96,2787536010.0,5128601150.0,5425891866.0
True,False,False,False,False,1024,500,500,150000,450000,read,2641.24,5219708571.0,10412775744.0,11813263803.0
True,False,False,False,False,1024,500,500,150000,450000,write,7923.42,5216196451.0,10411181109.0,11812999881.0
True,False,False,False,False,1024,500,500,675000,0,read,44997.7,117923.0,152267.0,161354.0
True,False,False,False,False,1024,500,500,675000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,675000,0,read,44999.2,116081.0,152249.0,160539.0
True,False,False,False,False,1024,500,500,675000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,506250,168750,read,31639.9,158844.0,483724.0,631390.0
True,False,False,False,False,1024,500,500,506250,168750,write,10546.5,5437000.0,6340502.0,6561789.0
True,False,False,False,False,1024,500,500,506250,168750,read,31639.9,163802.0,476908.0,627786.0
True,False,False,False,False,1024,500,500,506250,168750,write,10546.5,5442632.0,6345757.0,6571592.0
True,False,False,False,False,1024,500,500,337500,337500,read,21092.7,385049.0,1401459.0,1708038.0
True,False,False,False,False,1024,500,500,337500,337500,write,21092.7,7157538.0,8615826.0,10696624.0
True,False,False,False,False,1024,500,500,337500,337500,read,3379.87,6672458174.0,12246301821.0,13639213833.0
True,False,False,False,False,1024,500,500,337500,337500,write,3379.68,6672796804.0,12246302184.0,13639198740.0
True,False,False,False,False,1024,500,500,168750,506250,read,10544.1,10481551.0,26266766.0,30061087.0
True,False,False,False,False,1024,500,500,168750,506250,write,31632.8,23518362.0,40023344.0,43165353.0
True,False,False,False,False,1024,500,500,168750,506250,read,10544.4,10317697.0,19251500.0,21882646.0
True,False,False,False,False,1024,500,500,168750,506250,write,31633.6,24019962.0,32930717.0,35939717.0
True,False,False,False,False,1024,500,500,750000,0,read,49998.5,124141.0,155128.0,163360.0
True,False,False,False,False,1024,500,500,750000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,750000,0,read,49998.8,123455.0,161764.0,171357.0
True,False,False,False,False,1024,500,500,750000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,562500,187500,read,35155.6,181956.0,615488.0,768408.0
True,False,False,False,False,1024,500,500,562500,187500,write,11718.3,5674164.0,6589779.0,6835461.0
True,False,False,False,False,1024,500,500,562500,187500,read,35144.3,201679.0,759152.0,1012823.0
True,False,False,False,False,1024,500,500,562500,187500,write,11714.3,5706236.0,6693682.0,7101155.0
True,False,False,False,False,1024,500,500,375000,375000,read,10190.0,1072214.0,2666009368.0,4723571718.0
True,False,False,False,False,1024,500,500,375000,375000,write,10189.9,8573559.0,2668120504.0,4724908570.0
True,False,False,False,False,1024,500,500,375000,375000,read,16171.8,793194.0,2148461.0,2697222.0
True,False,False,False,False,1024,500,500,375000,375000,write,16160.6,8121263.0,10595662.0,13366785.0
True,False,False,False,False,1024,500,500,187500,562500,read,6843.97,502535055.0,3684900754.0,4323348629.0
True,False,False,False,False,1024,500,500,187500,562500,write,19556.8,933654726.0,3774594899.0,4344535699.0
True,False,False,False,False,1024,500,500,187500,562500,read,6480.07,1134140337.0,6095390552.0,6903106188.0
True,False,False,False,False,1024,500,500,187500,562500,write,19426.1,1147047691.0,6092585995.0,6923029939.0
True,False,False,False,False,1024,500,500,825000,0,read,29887.5,3286105376.0,5712020056.0,6014689062.0
True,False,False,False,False,1024,500,500,825000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,825000,0,read,34676.6,2773101443.0,4979352949.0,5265522352.0
True,False,False,False,False,1024,500,500,825000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,618750,206250,read,38670.7,215888.0,707976.0,867136.0
True,False,False,False,False,1024,500,500,618750,206250,write,12890.1,5825075.0,6791576.0,7101336.0
True,False,False,False,False,1024,500,500,618750,206250,read,38670.7,213532.0,717636.0,877510.0
True,False,False,False,False,1024,500,500,618750,206250,write,12890.1,5858149.0,6849479.0,7163854.0
True,False,False,False,False,1024,500,500,412500,412500,read,3377.06,6967436754.0,12629629090.0,14073131400.0
True,False,False,False,False,1024,500,500,412500,412500,write,3377.06,6969106107.0,12629580707.0,14073286457.0
True,False,False,False,False,1024,500,500,412500,412500,read,25761.9,1315101.0,3282732.0,4696969.0
True,False,False,False,False,1024,500,500,412500,412500,write,25762.0,9318632.0,13629975.0,15806431.0
True,False,False,False,False,1024,500,500,206250,618750,read,2641.96,5928222374.0,11440498989.0,12968395366.0
True,False,False,False,False,1024,500,500,206250,618750,write,7926.02,5927476176.0,11443413688.0,12968592051.0
True,False,False,False,False,1024,500,500,206250,618750,read,2593.85,5741650777.0,11459330894.0,13016507018.0
True,False,False,False,False,1024,500,500,206250,618750,write,7781.98,5741377076.0,11460740218.0,13016838952.0
True,False,False,False,False,1024,500,500,900000,0,read,32130.5,126793.0,170240.0,183026.0
True,False,False,False,False,1024,500,500,900000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,900000,0,read,60000.5,133653.0,169098.0,179782.0
True,False,False,False,False,1024,500,500,900000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,675000,225000,read,2177.75,5244800477.0,9486321778.0,10025259491.0
True,False,False,False,False,1024,500,500,675000,225000,write,725.967,5244669896.0,9486215311.0,10028530429.0
True,False,False,False,False,1024,500,500,675000,225000,read,2120.85,4972138601.0,8915271929.0,9422859533.0
True,False,False,False,False,1024,500,500,675000,225000,write,706.984,4972123663.0,8915607707.0,9422858664.0
True,False,False,False,False,1024,500,500,450000,450000,read,17830.6,2064739.0,5350269.0,6770300.0
True,False,False,False,False,1024,500,500,450000,450000,write,17819.2,10725429.0,15791213.0,17266146.0
True,False,False,False,False,1024,500,500,450000,450000,read,28072.4,4527536.0,9915240.0,11466171.0
True,False,False,False,False,1024,500,500,450000,450000,write,28072.5,14780367.0,20326178.0,21974636.0
True,False,False,False,False,1024,500,500,225000,675000,read,2483.39,5763682613.0,11760847334.0,13383554031.0
True,False,False,False,False,1024,500,500,225000,675000,write,7450.23,5763247718.0,11762641109.0,13383093838.0
True,False,False,False,False,1024,500,500,225000,675000,read,5191.15,2350820063.0,7302471533.0,7988001383.0
True,False,False,False,False,1024,500,500,225000,675000,write,15561.6,2376061346.0,7306310675.0,7977790748.0
True,False,False,False,False,1024,500,500,975000,0,read,59576.2,129618.0,173465.0,188833.0
True,False,False,False,False,1024,500,500,975000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,975000,0,read,42501.5,132544.0,179266.0,195424.0
True,False,False,False,False,1024,500,500,975000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,731250,243750,read,45641.2,332982.0,986735.0,1191757.0
True,False,False,False,False,1024,500,500,731250,243750,write,15213.4,6260801.0,7363532.0,7838533.0
True,False,False,False,False,1024,500,500,731250,243750,read,9947.39,587230.0,6465264429.0,8203305055.0
True,False,False,False,False,1024,500,500,731250,243750,write,3350.37,7050412.0,6430751430.0,8184750381.0
True,False,False,False,False,1024,500,500,487500,487500,read,18029.8,869927881.0,4530221274.0,5181268918.0
True,False,False,False,False,1024,500,500,487500,487500,write,18016.9,879216041.0,4535681175.0,5195903078.0
True,False,False,False,False,1024,500,500,487500,487500,read,15518.5,101422090.0,1944922591.0,2415589008.0
True,False,False,False,False,1024,500,500,487500,487500,write,15515.9,111954891.0,1955728601.0,2426631203.0
True,False,False,False,False,1024,500,500,243750,731250,read,1757.41,5125788006.0,9566849686.0,10184727771.0
True,False,False,False,False,1024,500,500,243750,731250,write,5272.3,5125903093.0,9566981226.0,10183564515.0
True,False,False,False,False,1024,500,500,243750,731250,read,2497.08,5892330580.0,11948339498.0,13573685218.0
